hour,Coal_MW,Nuclear_MW,NGCC_MW,NGCT_MW,NGCC_with_CCS_MW,Hydro_MW,Onshore_Wind_MW,Solar_MW,Battery_discharge_MW,Battery_charge_MW,Battery_SOC_MWh,NSE_MW,Load_MW
1281,0.0,19388.31,0.0,0.0,3239.59,1783.07,6100.34,11305.69,0.0,0.0,18197.69,0.0,41817
1282,0.0,19388.31,0.0,0.0,0.0,1783.07,5230.28,20567.32,0.0,4981.98,22781.11,0.0,41987
1283,0.0,19388.31,0.0,0.0,0.0,1783.07,4447.15,26942.04,0.0,10879.57,32790.31,0.0,41681
1284,0.0,19388.31,0.0,0.0,0.0,1783.07,4086.75,31066.65,0.0,15075.78,46660.03,0.0,41249
1285,0.0,19388.31,0.0,0.0,0.0,1783.07,4447.15,32428.41,0.0,16926.94,62232.81,0.0,41120
1286,0.0,19388.31,0.0,0.0,0.0,1783.07,4447.15,25659.5,0.0,10636.03,72017.96,0.0,40642
1287,0.0,19388.31,0.0,0.0,0.0,1783.07,4086.75,20006.06,0.0,4797.19,76431.38,0.0,40467
1288,0.0,19388.31,0.0,0.0,0.0,1783.07,4086.75,19742.81,0.0,3878.94,80000.0,0.0,41122
1289,0.0,19388.31,0.0,0.0,6232.25,1783.07,4447.15,10616.23,0.0,0.0,80000.0,0.0,42467
1290,0.0,19388.31,0.0,0.0,13032.82,1783.07,5654.16,2079.43,3013.21,0.0,76724.77,0.0,44951
1291,0.0,19388.31,0.0,0.0,13032.82,1783.07,6569.4,0.0,5497.4,0.0,70749.34,0.0,46271
1292,0.0,19388.31,0.0,0.0,13032.82,1783.07,6569.4,0.0,5019.4,0.0,65293.47,0.0,45793
1293,0.0,19388.31,0.0,0.0,13032.82,1783.07,6100.34,0.0,4605.46,0.0,60287.54,0.0,44910
1294,0.0,19388.31,0.0,0.0,13032.82,1783.07,6100.34,0.0,2933.46,0.0,57099.0,0.0,43238
1295,0.0,19388.31,0.0,0.0,13032.82,1783.07,6100.34,0.0,787.46,0.0,56243.06,0.0,41092
1296,0.0,19388.31,0.0,0.0,13032.82,1783.07,6100.34,0.0,0.0,1306.54,57445.08,0.0,38998
1297,0.0,19388.31,0.0,0.0,13032.82,1783.07,6100.34,0.0,0.0,2563.54,59803.54,0.0,37741
1298,0.0,19388.31,0.0,0.0,13032.82,1783.07,6100.34,0.0,0.0,3080.54,62637.64,0.0,37224
1299,0.0,19388.31,0.0,0.0,13032.82,1783.07,6569.4,0.0,0.0,3897.6,66223.44,0.0,36876
1300,0.0,19388.31,0.0,0.0,13032.82,1783.07,6100.34,0.0,0.0,4116.54,70010.65,0.0,36188
1301,0.0,19388.31,0.0,0.0,13032.82,1783.07,5654.16,0.0,0.0,3192.36,72947.63,0.0,36666
1302,0.0,19388.31,0.0,0.0,13032.82,1783.07,5230.28,0.0,0.0,1414.48,74248.95,0.0,38020
1303,0.0,19388.31,0.0,0.0,13032.82,1783.07,4828.13,0.0,2571.66,0.0,71453.66,0.0,41604
1304,0.0,19388.31,0.0,0.0,13032.82,1783.07,4447.15,81.12,5434.53,0.0,65546.56,0.0,44167
1305,0.0,19388.31,0.0,0.0,13032.82,1783.07,4086.75,868.29,4352.75,0.0,60815.31,0.0,43512
1306,0.0,19388.31,0.0,0.0,13032.82,1783.07,3746.37,2323.86,1590.57,0.0,59086.43,0.0,41865
1307,0.0,19388.31,0.0,0.0,13032.82,1783.07,3425.44,3547.42,0.0,350.06,59408.49,0.0,40827
1308,0.0,19388.31,0.0,0.0,13032.82,1783.07,3123.37,1833.6,650.82,0.0,58701.08,0.0,39812
1309,0.0,19388.31,0.0,0.0,13032.82,1783.07,2324.71,13945.56,0.0,11345.47,69138.91,0.0,39129
1310,0.0,19388.31,0.0,0.0,13032.82,1783.07,1489.34,6142.24,0.0,2992.79,71892.27,0.0,38843
1311,0.0,19388.31,0.0,0.0,13032.82,1783.07,1159.73,1868.77,990.3,0.0,70815.86,0.0,38223
1312,0.0,19388.31,0.0,0.0,13032.82,1783.07,0.0,1352.53,3113.26,0.0,67431.88,0.0,38670
1313,0.0,19388.31,5470.0,0.0,13032.82,1783.07,0.0,727.72,1041.08,0.0,66300.28,0.0,41443
1314,0.0,19388.31,5470.0,0.0,13032.82,1783.07,0.0,137.24,4035.56,0.0,61913.8,0.0,43847
1315,0.0,19388.31,0.0,0.0,13032.82,1783.07,0.0,0.0,10846.8,0.0,50123.8,0.0,45051
1316,0.0,19388.31,5470.0,0.0,13032.82,1783.07,0.0,0.0,6139.8,0.0,43450.11,0.0,45814
1317,0.0,19388.31,0.0,0.0,13032.82,1783.07,0.0,0.0,10633.8,0.0,31891.64,0.0,44838
1318,0.0,19388.31,5470.0,0.0,13032.82,1783.07,0.0,0.0,3187.8,0.0,28426.65,0.0,42862
1319,0.0,19388.31,5470.0,0.0,13032.82,1783.07,0.0,0.0,621.8,0.0,27750.78,0.0,40296
1320,0.0,19388.31,4140.8,0.0,13032.82,1783.07,0.0,0.0,0.0,0.0,27750.78,0.0,38345
1321,0.0,19388.31,2419.8,0.0,13032.82,1783.07,0.0,0.0,0.0,0.0,27750.78,0.0,36624
1322,0.0,19388.31,1727.8,0.0,13032.82,1783.07,0.0,0.0,0.0,0.0,27750.78,0.0,35932
1323,0.0,19388.31,1480.8,0.0,13032.82,1783.07,0.0,0.0,0.0,0.0,27750.78,0.0,35685
1324,0.0,19388.31,1653.8,0.0,13032.82,1783.07,0.0,0.0,0.0,0.0,27750.78,0.0,35858
1325,0.0,19388.31,2352.8,0.0,13032.82,1783.07,0.0,0.0,0.0,0.0,27750.78,0.0,36557
1326,0.0,19388.31,0.0,0.0,13032.82,1783.07,0.0,0.0,3882.8,0.0,23530.35,0.0,38087
1327,0.0,19388.31,5470.0,0.0,13032.82,1783.07,0.0,0.0,1528.8,0.0,21868.62,0.0,41203
1328,0.0,19388.31,5470.0,0.0,13032.82,1783.07,0.0,195.34,3912.46,0.0,17615.95,0.0,43782
1329,0.0,19388.31,998.56,0.0,13032.82,1783.07,0.0,2202.02,7403.22,0.0,9568.97,0.0,44808
1330,0.0,19388.31,5470.0,0.0,13032.82,1783.07,0.0,2832.45,3134.35,0.0,6162.07,0.0,45641
1331,0.0,19388.31,0.0,0.0,13032.82,1783.07,0.0,5733.69,5669.11,0.0,0.0,0.0,45607
1332,0.0,19388.31,0.0,0.0,13032.82,1783.07,0.0,15674.17,0.0,5072.37,4666.58,0.0,44806
1333,0.0,19388.31,0.0,0.0,13032.82,1783.07,0.0,14501.82,0.0,5106.02,9364.12,0.0,43600
1334,0.0,19388.31,0.0,0.0,13032.82,1783.07,1317.67,4033.12,3196.0,0.0,5890.21,0.0,42751
1335,0.0,19388.31,0.0,0.0,13032.82,1783.07,2324.71,7153.72,0.0,1981.63,7713.31,0.0,41701
1336,0.0,19388.31,0.0,0.0,13032.82,1783.07,3123.37,15893.85,0.0,11093.42,17919.26,0.0,42128
1337,0.0,19388.31,0.0,0.0,13032.82,1783.07,3746.37,8786.29,0.0,3445.86,21089.45,0.0,43291
1338,0.0,19388.31,0.0,0.0,13032.82,1783.07,4447.15,1990.19,4478.46,0.0,16221.55,0.0,45120
1339,0.0,19388.31,0.0,0.0,13032.82,1783.07,5230.28,0.0,6418.52,0.0,9244.9,0.0,45853
1340,0.0,19388.31,0.0,0.0,13032.82,1783.07,6100.34,0.0,5124.46,0.0,3674.84,0.0,45429
1341,0.0,19388.31,0.0,0.0,13032.82,1783.07,7061.9,0.0,3362.89,0.0,19.52,0.0,44629
1342,0.0,19388.31,0.0,0.0,13032.82,1783.07,8685.83,0.0,17.96,0.0,0.0,0.0,42908
1343,0.0,19388.31,0.0,0.0,9317.23,1783.07,10541.38,0.0,0.0,0.0,0.0,0.0,41030
1344,0.0,19388.31,0.0,0.0,5842.9,1783.07,11914.72,0.0,0.0,0.0,0.0,0.0,38929
1345,0.0,19388.31,0.0,0.0,1999.99,1783.07,14190.63,0.0,0.0,0.0,0.0,0.0,37362
1346,0.0,19388.31,0.0,0.0,629.99,1783.07,14190.63,0.0,0.0,0.0,0.0,0.0,35992
1347,0.0,19388.31,0.0,0.0,0.0,1783.07,14190.63,0.0,0.0,443.01,407.57,0.0,34919
1348,0.0,19388.31,0.0,0.0,0.0,1783.07,14190.63,0.0,0.0,362.01,740.61,0.0,35000
1349,0.0,19388.31,0.0,0.0,85.99,1783.07,14190.63,0.0,0.0,0.0,740.61,0.0,35448
1350,0.0,19388.31,0.0,0.0,744.99,1783.07,14190.63,0.0,0.0,0.0,740.61,0.0,36107
1351,0.0,19388.31,0.0,0.0,3582.18,1783.07,13402.44,0.0,0.0,0.0,740.61,0.0,38156
1352,0.0,19388.31,0.0,0.0,1063.49,1783.07,14190.63,2181.14,681.36,0.0,0.0,0.0,39288
1353,0.0,14541.24,0.0,0.0,0.0,1783.07,15009.12,13478.21,0.0,5096.63,4688.9,0.0,39715
1354,0.0,9694.16,0.0,0.0,0.0,1783.07,15009.12,23501.21,0.0,10655.55,14492.01,0.0,39332
1355,0.0,4847.08,0.0,0.0,0.0,1783.07,15009.12,30453.93,0.0,13243.2,26675.75,0.0,38850
1356,0.0,0.0,0.0,0.0,0.0,1783.07,15858.5,24331.11,0.0,3768.67,30142.93,0.0,38204
1357,0.0,0.0,0.0,0.0,0.0,1783.07,15858.5,32192.84,0.0,11648.4,40859.46,0.0,38186
1358,0.0,0.0,0.0,0.0,0.0,1783.07,15009.12,22934.28,0.0,1485.47,42226.09,0.0,38241
1359,0.0,4847.08,0.0,0.0,0.0,1783.07,14190.63,9097.06,8266.17,0.0,33241.12,0.0,38184
1360,0.0,7183.1,0.0,0.0,0.0,1783.07,13402.44,18365.59,0.0,2650.2,35679.31,0.0,38084
1361,0.0,12030.18,0.0,0.0,0.0,1783.07,12644.0,10588.73,2270.03,0.0,33211.89,0.0,39316
1362,0.0,16877.26,0.0,0.0,0.0,1783.07,11914.72,2534.51,8042.44,0.0,24470.1,0.0,41152
1363,0.0,19388.31,0.0,0.0,0.0,1783.07,12644.0,0.0,8125.62,0.0,15637.91,0.0,41941
1364,0.0,19388.31,0.0,0.0,0.0,1783.07,14190.63,0.0,5725.99,0.0,9414.0,0.0,41088
1365,0.0,19388.31,0.0,0.0,0.0,1783.07,15858.5,0.0,2861.12,0.0,6304.08,0.0,39891
1366,0.0,15596.42,0.0,0.0,0.0,1783.07,18597.64,0.0,2962.87,0.0,3083.57,0.0,38940
1367,0.0,10749.34,0.0,0.0,0.0,1783.07,22716.9,0.0,2290.7,0.0,593.68,0.0,37540
1368,0.0,5902.26,0.0,0.0,0.0,1783.07,27403.48,0.0,546.19,0.0,0.0,0.0,35635
1369,0.0,1055.18,0.0,0.0,0.0,1783.07,31312.75,0.0,0.0,0.0,0.0,0.0,34151
1370,0.0,0.0,0.0,0.0,0.0,1783.07,31311.93,0.0,0.0,0.0,0.0,0.0,33095
1371,0.0,0.0,0.0,0.0,0.0,1783.07,31189.6,0.0,0.0,364.67,335.5,0.0,32608
1372,0.0,0.0,0.0,0.0,0.0,1783.07,31312.75,0.0,0.0,660.82,943.45,0.0,32435
1373,0.0,0.0,0.0,0.0,0.0,1783.07,29970.96,0.0,867.97,0.0,0.0,0.0,32622
1374,0.0,0.0,0.0,0.0,0.0,1783.07,31408.93,0.0,0.0,0.0,0.0,0.0,33192
1375,0.0,0.0,0.0,0.0,0.0,1783.07,32695.93,0.0,0.0,0.0,0.0,0.0,34479
1376,0.0,0.0,0.0,0.0,0.0,1783.07,31340.49,2091.44,0.0,0.0,0.0,0.0,35215
1377,0.0,0.0,0.0,0.0,0.0,1783.07,35516.76,12223.63,0.0,13245.46,12185.82,0.0,36278
1378,0.0,0.0,0.0,0.0,0.0,0.0,21231.77,16368.23,0.0,0.0,12185.82,0.0,37600
1379,0.0,0.0,0.0,0.0,0.0,0.0,36834.51,20437.49,0.0,20000.0,30585.82,0.0,37272
1380,0.0,0.0,0.0,0.0,0.0,1783.07,6569.67,28705.27,0.0,0.0,30585.82,0.0,37058
1381,0.0,0.0,0.0,0.0,0.0,0.0,25385.11,31559.89,0.0,20000.0,48985.82,0.0,36945
1382,0.0,0.0,0.0,0.0,0.0,0.0,6645.92,30363.08,0.0,0.0,48985.82,0.0,37009
1383,0.0,0.0,0.0,0.0,0.0,1783.07,29431.16,25748.77,0.0,20000.0,67385.82,0.0,36963
1384,0.0,0.0,0.0,0.0,0.0,0.0,20983.0,16130.0,0.0,0.0,67385.82,0.0,37113
1385,0.0,0.0,0.0,0.0,0.0,0.0,30424.64,8730.36,0.0,0.0,67385.82,0.0,39155
1386,0.0,0.0,0.0,0.0,0.0,1783.07,37865.18,2029.75,0.0,0.0,67385.82,0.0,41678
1387,0.0,0.0,0.0,0.0,0.0,1783.07,21264.93,0.0,20000.0,0.0,45646.69,0.0,43048
1388,0.0,0.0,0.0,0.0,0.0,0.0,42509.0,0.0,0.0,0.0,45646.69,0.0,42509
1389,0.0,0.0,0.0,0.0,0.0,1783.07,39837.93,0.0,0.0,0.0,45646.69,0.0,41621
1390,0.0,0.0,0.0,0.0,0.0,0.0,19962.0,0.0,20000.0,0.0,23907.56,0.0,39962
1391,0.0,0.0,0.0,0.0,0.0,1783.07,36277.93,0.0,0.0,0.0,23907.56,0.0,38061
1392,0.0,0.0,0.0,0.0,0.0,1783.07,34626.93,0.0,0.0,0.0,23907.56,0.0,36410
1393,0.0,0.0,0.0,0.0,0.0,0.0,35522.0,0.0,0.0,0.0,23907.56,0.0,35522
1394,0.0,0.0,0.0,0.0,0.0,1783.07,44950.51,0.0,0.0,11444.57,34436.57,0.0,35289
1395,0.0,0.0,0.0,0.0,0.0,1783.07,44950.51,0.0,0.0,11405.57,44929.69,0.0,35328
1396,0.0,0.0,0.0,0.0,0.0,0.0,44950.51,0.0,0.0,9488.51,53659.12,0.0,35462
1397,0.0,0.0,0.0,0.0,0.0,1783.07,34222.93,0.0,0.0,0.0,53659.12,0.0,36006
1398,0.0,0.0,0.0,0.0,0.0,0.0,17888.0,0.0,20000.0,0.0,31919.99,0.0,37888
1399,0.0,0.0,0.0,0.0,0.0,0.0,21404.0,0.0,20000.0,0.0,10180.86,0.0,41404
1400,0.0,0.0,0.0,0.0,0.0,0.0,43720.07,31.93,0.0,0.0,10180.86,0.0,43752
1401,0.0,0.0,0.0,0.0,0.0,1783.07,44950.51,11418.8,0.0,15890.37,24800.0,0.0,42262
1402,0.0,0.0,0.0,0.0,0.0,0.0,42149.72,18723.28,0.0,20000.0,43200.0,0.0,40873
1403,0.0,0.0,0.0,0.0,0.0,0.0,40036.0,0.0,0.0,0.0,43200.0,0.0,40036
1404,0.0,0.0,0.0,0.0,0.0,1783.07,12496.35,25168.59,0.0,0.0,43200.0,0.0,39448
1405,0.0,0.0,0.0,0.0,0.0,0.0,32740.37,26753.63,0.0,20000.0,61600.0,0.0,39494
1406,0.0,0.0,0.0,0.0,0.0,0.0,15378.21,24249.79,0.0,0.0,61600.0,0.0,39628
1407,0.0,0.0,0.0,0.0,0.0,0.0,40073.0,0.0,0.0,0.0,61600.0,0.0,40073
1408,0.0,0.0,0.0,0.0,0.0,0.0,40160.99,20924.01,0.0,20000.0,80000.0,0.0,41085
1409,0.0,0.0,0.0,0.0,0.0,0.0,30142.88,12472.12,0.0,0.0,80000.0,0.0,42615
1410,0.0,4847.08,0.0,0.0,0.0,0.0,28608.99,0.0,11684.94,0.0,67298.98,0.0,45141
1411,0.0,9694.16,0.0,0.0,0.0,1783.07,42963.84,0.0,0.0,8315.06,74948.84,0.0,46126
1412,0.0,14541.24,0.0,0.0,0.0,0.0,35681.15,0.0,0.0,5490.39,80000.0,0.0,44732
1413,0.0,19388.31,0.0,0.0,8341.01,1783.07,0.0,0.0,14509.61,0.0,64228.68,0.0,44022
1414,0.0,19388.31,0.0,0.0,13032.82,1783.07,0.0,0.0,8652.8,0.0,54823.47,0.0,42857
1415,0.0,19388.31,0.0,0.0,13032.82,1783.07,0.0,0.0,5829.8,0.0,48486.74,0.0,40034
1416,0.0,19388.31,0.0,0.0,13032.82,1783.07,0.0,0.0,3706.8,0.0,44457.61,0.0,37911
1417,0.0,19388.31,0.0,0.0,13032.82,1659.24,0.0,0.0,1558.62,0.0,42763.46,0.0,35639
1418,0.0,19388.31,0.0,0.0,12635.71,1659.24,1159.73,0.0,0.0,0.0,42763.46,0.0,34843
1419,0.0,19388.31,0.0,0.0,12389.1,1659.24,1489.34,0.0,0.0,0.0,42763.46,0.0,34926
1420,0.0,19388.31,0.0,0.0,12157.14,1659.24,1675.31,0.0,0.0,0.0,42763.46,0.0,34880
1421,0.0,19388.31,0.0,0.0,12688.14,1659.24,1675.31,0.0,0.0,0.0,42763.46,0.0,35411
1422,0.0,19388.31,0.0,0.0,13032.82,1659.24,1876.14,0.0,347.48,0.0,42385.76,0.0,36304
1423,0.0,19388.31,0.0,0.0,13032.82,1659.24,1876.14,0.0,2434.48,0.0,39739.59,0.0,38391
1424,0.0,19388.31,0.0,0.0,13032.82,1659.24,1675.31,142.23,5432.08,0.0,33835.15,0.0,41330
1425,0.0,19388.31,0.0,0.0,13032.82,1659.24,0.0,1047.35,7720.27,0.0,25443.56,0.0,42848
1426,0.0,19388.31,0.0,0.0,13032.82,1659.24,0.0,5396.41,2644.21,0.0,22569.42,0.0,42121
1427,0.0,19388.31,0.0,0.0,12332.27,1659.24,0.0,8884.18,0.0,0.0,22569.42,0.0,42264
1428,0.0,19388.31,0.0,0.0,13032.82,1659.24,0.0,11118.79,0.0,3186.17,25500.69,0.0,42013
1429,0.0,19388.31,0.0,0.0,13032.82,1659.24,0.0,12149.32,0.0,5545.7,30602.74,0.0,40684
1430,0.0,19388.31,0.0,0.0,12581.94,1659.24,0.0,13907.87,0.0,7070.37,37107.48,0.0,40467
1431,0.0,19388.31,0.0,0.0,4240.93,1659.24,0.0,29669.55,0.0,14119.04,50096.99,0.0,40839
1432,0.0,19388.31,0.0,0.0,12581.94,1659.24,0.0,13920.16,0.0,7303.65,56816.36,0.0,40246
1433,0.0,19388.31,0.0,0.0,13032.82,1659.24,0.0,14321.3,0.0,6965.68,63224.78,0.0,41436
1434,0.0,19388.31,0.0,0.0,13032.82,1659.24,0.0,3943.43,4473.19,0.0,58362.62,0.0,42497
1435,0.0,19388.31,0.0,0.0,13032.82,1659.24,0.0,0.0,9327.62,0.0,48223.9,0.0,43408
1436,0.0,19388.31,0.0,0.0,13032.82,1659.24,0.0,0.0,8702.62,0.0,38764.53,0.0,42783
1437,0.0,19388.31,0.0,0.0,13032.82,1659.24,0.0,0.0,8379.62,0.0,29656.25,0.0,42460
1438,0.0,19388.31,0.0,0.0,13032.82,1659.24,0.0,0.0,6585.62,0.0,22497.97,0.0,40666
1439,0.0,19388.31,0.0,0.0,13032.82,1659.24,1317.67,0.0,3583.95,0.0,18602.37,0.0,38982
1440,0.0,19388.31,0.0,0.0,13032.82,1659.24,1876.14,0.0,879.48,0.0,17646.42,0.0,36836
1441,0.0,19388.31,0.0,0.0,11843.3,1659.24,1876.14,0.0,0.0,0.0,17646.42,0.0,34767
1442,0.0,19388.31,0.0,0.0,11621.1,1659.24,1489.34,0.0,0.0,0.0,17646.42,0.0,34158
1443,0.0,19388.31,0.0,0.0,12967.44,1659.24,0.0,0.0,0.0,0.0,17646.42,0.0,34015
1444,0.0,19388.31,0.0,0.0,12893.44,1659.24,0.0,0.0,0.0,0.0,17646.42,0.0,33941
1445,0.0,19388.31,0.0,0.0,12778.44,1659.24,0.0,0.0,0.0,0.0,17646.42,0.0,33826
1446,0.0,19388.31,0.0,0.0,13032.82,1659.24,0.0,0.0,1097.62,0.0,16453.35,0.0,35178
1447,0.0,19388.31,0.0,0.0,13032.82,1659.24,0.0,0.0,4365.62,0.0,11708.11,0.0,38446
1448,0.0,19388.31,0.0,0.0,13032.82,1659.24,1489.34,55.03,5677.24,0.0,5537.2,0.0,41302
1449,0.0,19388.31,0.0,0.0,13032.82,1659.24,2573.58,353.5,4550.54,0.0,590.95,0.0,41558
1450,0.0,19388.31,0.0,0.0,13032.82,1659.24,4828.13,551.81,543.68,0.0,0.0,0.0,40004
1451,0.0,19388.31,0.0,0.0,9303.02,1659.24,7061.9,780.52,0.0,0.0,0.0,0.0,38193
1452,0.0,19388.31,0.0,0.0,6051.48,1659.24,8685.83,1252.13,0.0,0.0,0.0,0.0,37037
1453,0.0,19388.31,0.0,0.0,3997.8,1659.24,9896.18,1765.47,0.0,0.0,0.0,0.0,36707
1454,0.0,19388.31,0.0,0.0,4467.74,1659.24,11214.04,1354.66,0.0,0.0,0.0,0.0,38084
1455,0.0,19388.31,0.0,0.0,3570.72,1659.24,11214.04,3439.68,0.0,0.0,0.0,0.0,39272
1456,0.0,19388.31,0.0,0.0,6850.42,1659.24,9896.18,2292.84,0.0,0.0,0.0,0.0,40087
1457,0.0,19388.31,0.0,0.0,7341.76,1659.24,9277.85,14050.61,0.0,9504.78,8744.4,0.0,42213
1458,0.0,19388.31,0.0,0.0,10519.98,1659.24,11914.72,147.74,0.0,0.0,8744.4,0.0,43630
1459,0.0,19388.31,0.0,0.0,8479.32,1659.24,15009.12,0.0,0.0,0.0,8744.4,0.0,44536
1460,0.0,19388.31,0.0,0.0,6552.95,1659.24,15858.5,0.0,0.0,0.0,8744.4,0.0,43459
1461,0.0,19388.31,0.0,0.0,4953.95,1659.24,15858.5,0.0,0.0,0.0,8744.4,0.0,41860
1462,0.0,19388.31,0.0,0.0,5302.0,1659.24,13402.44,0.0,0.0,0.0,8744.4,0.0,39752
1463,0.0,19388.31,0.0,0.0,5490.4,1659.24,11214.04,0.0,0.0,0.0,8744.4,0.0,37752
1464,0.0,19388.31,0.0,0.0,6884.01,1659.24,7578.43,0.0,0.0,0.0,8744.4,0.0,35510
1465,0.0,19388.31,0.0,0.0,8684.3,1659.24,4447.15,0.0,0.0,0.0,8744.4,0.0,34179
1466,0.0,19388.31,0.0,0.0,9724.07,1659.24,3123.37,0.0,0.0,0.0,8744.4,0.0,33895
1467,0.0,19388.31,0.0,0.0,8924.07,1659.24,3746.37,0.0,0.0,0.0,8744.4,0.0,33718
1468,0.0,19388.31,0.0,0.0,8405.31,1659.24,4828.13,0.0,0.0,0.0,8744.4,0.0,34281
1469,0.0,19388.31,0.0,0.0,8662.17,1659.24,5230.28,0.0,0.0,0.0,8744.4,0.0,34940
1470,0.0,19388.31,0.0,0.0,11408.69,1659.24,4086.75,0.0,0.0,0.0,8744.4,0.0,36543
1471,0.0,19388.31,0.0,0.0,13032.82,1659.24,3425.44,0.0,1718.18,0.0,6876.8,0.0,39224
1472,0.0,19388.31,0.0,0.0,13032.82,1659.24,3425.44,375.36,3718.83,0.0,2834.6,0.0,41600
1473,0.0,19388.31,0.0,0.0,13032.82,1659.24,3746.37,1905.42,2607.83,0.0,0.0,0.0,42340
1474,0.0,19388.31,0.0,0.0,7828.98,1659.24,5230.28,7341.18,0.0,0.0,0.0,0.0,41448
1475,0.0,19388.31,0.0,0.0,5943.99,1659.24,6569.4,7386.06,0.0,0.0,0.0,0.0,40947
1476,0.0,19388.31,0.0,0.0,0.0,1659.24,7578.43,18165.18,0.0,7064.17,6499.04,0.0,39727
1477,0.0,19388.31,0.0,0.0,0.0,1659.24,7578.43,14446.9,0.0,4148.89,10316.01,0.0,38924
1478,0.0,14541.24,0.0,0.0,0.0,702.03,7578.43,35375.3,0.0,20000.0,28716.01,0.0,38197
1479,0.0,15803.2,0.0,0.0,0.0,1659.24,9277.85,31417.71,0.0,20000.0,47116.01,0.0,38158
1480,0.0,19388.31,0.0,0.0,0.0,1659.24,11914.72,24803.92,0.0,18953.2,64552.95,0.0,38813
1481,0.0,19388.31,0.0,0.0,0.0,1659.24,15009.12,4400.46,0.0,1.14,64554.0,0.0,40456
1482,0.0,19388.31,0.0,0.0,783.13,1659.24,16739.33,4323.98,0.0,0.0,64554.0,0.0,42894
1483,0.0,19388.31,0.0,0.0,0.0,1659.24,20588.64,0.0,3656.8,0.0,60579.21,0.0,45293
1484,0.0,19388.31,0.0,0.0,706.52,1659.24,23833.93,0.0,0.0,0.0,60579.21,0.0,45588
1485,0.0,19388.31,0.0,0.0,0.0,1659.24,23833.93,0.0,0.0,116.48,60686.38,0.0,44765
1486,0.0,19388.31,0.0,0.0,610.12,1659.24,21635.33,0.0,0.0,0.0,60686.38,0.0,43293
1487,0.0,19388.31,0.0,0.0,2381.26,1659.24,17652.19,0.0,0.0,0.0,60686.38,0.0,41081
1488,0.0,19388.31,0.0,0.0,3431.62,1659.24,11914.72,0.0,2242.1,0.0,58249.32,0.0,38636
1489,0.0,19388.31,0.0,0.0,0.0,1659.24,8119.55,0.0,8171.89,0.0,49366.82,0.0,37339
1490,0.0,19388.31,0.0,0.0,8341.01,1659.24,6569.4,0.0,53.04,0.0,49309.17,0.0,36011
1491,0.0,19388.31,0.0,0.0,0.0,1659.24,5654.16,0.0,8919.29,0.0,39614.29,0.0,35621
1492,0.0,19388.31,0.0,0.0,8341.01,1659.24,4828.13,0.0,1355.3,0.0,38141.14,0.0,35572
1493,0.0,19388.31,0.0,0.0,8341.01,1659.24,4086.75,0.0,2728.69,0.0,35175.17,0.0,36204
1494,0.0,19388.31,0.0,0.0,0.0,1659.24,3746.37,0.0,12591.07,0.0,21489.22,0.0,37385
1495,0.0,19388.31,0.0,0.0,4691.82,1659.24,3425.44,0.0,10896.19,0.0,9645.54,0.0,40061
1496,0.0,19388.31,0.0,0.0,13032.82,1659.24,3123.37,374.21,4352.04,0.0,4915.06,0.0,41930
1497,0.0,19388.31,0.0,0.0,8341.01,1659.24,3123.37,4976.2,4521.86,0.0,0.0,0.0,42010
1498,0.0,19388.31,0.0,0.0,0.0,1659.24,2839.61,24358.41,0.0,7374.58,6784.62,0.0,40871
1499,0.0,19388.31,0.0,0.0,0.0,1659.24,2324.71,31155.75,0.0,15256.01,20820.14,0.0,39272
1500,0.0,16918.09,0.0,0.0,0.0,1659.24,1675.31,35361.59,0.0,17177.22,36623.19,0.0,38437
1501,0.0,13144.0,0.0,0.0,0.0,1659.24,1317.67,36724.89,0.0,15010.81,50433.13,0.0,37835
1502,0.0,13144.0,0.0,0.0,0.0,1659.24,1159.73,35037.79,0.0,14092.76,63398.47,0.0,36908
1503,0.0,17991.08,0.0,0.0,0.0,1659.24,1159.73,31089.93,0.0,14781.98,76997.89,0.0,37118
1504,0.0,14541.24,0.0,0.0,0.0,1659.24,0.0,24528.68,0.0,3263.16,80000.0,0.0,37466
1505,0.0,19388.31,0.0,0.0,2504.37,1659.24,0.0,15273.07,0.0,0.0,80000.0,0.0,38825
1506,0.0,19388.31,0.0,0.0,5352.03,1659.24,0.0,4460.39,10421.03,0.0,68672.8,0.0,41281
1507,0.0,19388.31,0.0,0.0,4691.82,1659.24,0.0,0.0,17313.63,0.0,49853.64,0.0,43053
1508,0.0,19388.31,0.0,0.0,13032.82,1659.24,0.0,0.0,8811.62,0.0,40275.79,0.0,42892
1509,0.0,19388.31,0.0,0.0,13032.82,1659.24,0.0,0.0,7987.62,0.0,31593.59,0.0,42068
1510,0.0,19388.31,0.0,0.0,13032.82,1659.24,1159.73,0.0,5406.89,0.0,25716.54,0.0,40647
1511,0.0,19388.31,0.0,0.0,4691.82,1659.24,1489.34,0.0,11347.29,0.0,13382.53,0.0,38576
1512,0.0,19388.31,0.0,0.0,13032.82,1659.24,1876.14,0.0,508.48,0.0,12829.84,0.0,36465
1513,0.0,19388.31,0.0,0.0,12097.3,1659.24,1876.14,0.0,0.0,0.0,12829.84,0.0,35021
1514,0.0,19388.31,0.0,0.0,11299.3,1659.24,1876.14,0.0,0.0,0.0,12829.84,0.0,34223
1515,0.0,19388.31,0.0,0.0,9664.86,1659.24,2573.58,0.0,0.0,0.0,12829.84,0.0,33286
